date,username,feature,sessions,time spent,average time spent
2022-07-21,mstephens,Saga Creation,17,27,1.588235294
2022-07-22,lwheeler,Automation,15,20,1.333333333
2022-07-22,mforbes,Task Creation,13,11,0.8461538462
2022-07-22,gcarroll,Account Managment,14,20,1.428571429
2022-07-22,lwheeler,Roadmap,13,35.33333333,2.717948718
2022-07-22,kashley,Reporting,15,16,1.066666667
2022-07-22,evega,Saga Creation,13,30,2.307692308
2022-07-23,qwyatt,Automation,15,17,1.133333333
2022-07-23,nclarke,Reporting,17,27,1.588235294
2022-07-23,oherman,Roadmap,14,40,2.857142857
2022-07-23,chenson,Saga Creation,17,24,1.411764706
2022-07-23,oherman,Task Creation,13,19,1.461538462
2022-07-23,trusso,Account Managment,15,25,1.666666667
2022-07-24,tduffy,Account Managment,15,21,1.4
2022-07-24,amurphy,Automation,14,1,0.07142857143
2022-07-24,shardin,Saga Creation,17,27,1.588235294
2022-07-24,jnicholson,Reporting,15,15,1
2022-07-24,kdurham,Roadmap,15,38.66666667,2.577777778
2022-07-24,awoodward,Task Creation,14,20,1.428571429
2022-07-25,swise,Automation,17,4,0.2352941176
2022-07-25,fsexton,Reporting,13,18,1.384615385
2022-07-25,rcalhoun,Roadmap,16,37.33333333,2.333333333
2022-07-25,ncooke,Account Managment,14,6,0.4285714286
2022-07-25,lbuck,Task Creation,15,22,1.466666667
2022-07-26,kgalloway,Saga Creation,13,30,2.307692308
2022-07-26,mstephens,Roadmap,16,39.33333333,2.458333333
2022-07-26,bparker,Account Managment,14,15,1.071428571
2022-07-26,nphillips,Reporting,15,20,1.333333333
2022-07-26,ablackwell,Automation,15,3,0.2
2022-07-26,chodge,Task Creation,16,23,1.4375
2022-07-27,gcarroll,Saga Creation,14,29,2.071428571
2022-07-27,bparker,Automation,14,10,0.7142857143
2022-07-27,mforbes,Reporting,16,24,1.5
2022-07-27,rconway,Roadmap,16,32.66666667,2.041666667
2022-07-27,agardner,Task Creation,17,19,1.117647059
2022-07-28,dbenton,Account Managment,13,10,0.7692307692
2022-07-28,kreese,Saga Creation,17,16,0.9411764706
2022-07-28,yfriedman,Task Creation,13,20,1.538461538
2022-07-28,ehodges,Reporting,16,17,1.0625
2022-07-29,chenson,Account Managment,15,7,0.4666666667
2022-07-29,nclarke,Roadmap,14,36,2.571428571
2022-07-29,kalvarado,Saga Creation,17,16,0.9411764706
2022-07-29,sfox,Automation,14,7,0.5
2022-07-29,kwalter,Reporting,15,24,1.6
2022-07-29,ecoleman,Task Creation,14,19,1.357142857
2022-07-30,dbell,Task Creation,16,22,1.375
2022-07-30,ncooke,Automation,17,5,0.2941176471
2022-07-30,jhansen,Reporting,14,15,1.071428571
2022-07-30,acombs,Account Managment,13,20,1.538461538
2022-07-30,ablackwell,Roadmap,16,40,2.5
2022-07-31,dhays,Reporting,14,23,1.642857143
2022-07-31,fsexton,Saga Creation,15,24,1.6
2022-07-31,chodge,Account Managment,15,16,1.066666667
2022-07-31,shardin,Automation,16,1,0.0625
2022-07-31,lbuck,Roadmap,14,36,2.571428571
2022-08-01,zhodges,Task Creation,15,17,1.133333333
2022-08-01,agardner,Automation,16,12,0.75
2022-08-01,jgreen,Roadmap,11,23,2.090909091
2022-08-01,agardner,Saga Creation,9,33,3.666666667
2022-08-01,bparker,Account Managment,12,5,0.4166666667
2022-08-01,sferguson,Reporting,11,35,3.181818182
2022-08-02,yfriedman,Roadmap,9,22,2.444444444
2022-08-02,ablackwell,Account Managment,9,16,1.777777778
2022-08-02,mbarron,Reporting,8,16,2
2022-08-02,bcastaneda,Automation,16,17,1.0625
2022-08-03,rcalhoun,Roadmap,8,24,3
2022-08-03,greilly,Automation,15,0,0
2022-08-03,mkelley,Task Creation,14,16,1.142857143
2022-08-03,sshepard,Account Managment,12,21,1.75
2022-08-03,ahanna,Reporting,10,17,1.7
2022-08-04,aosborn,Reporting,8,29,3.625
2022-08-04,oherman,Task Creation,13,11,0.8461538462
2022-08-04,yfriedman,Automation,17,3,0.1764705882
2022-08-04,afuentes,Saga Creation,12,18,1.5
2022-08-04,agardner,Roadmap,10,23,2.3
2022-08-05,ncooke,Automation,14,4,0.2857142857
2022-08-05,skelly,Account Managment,12,11,0.9166666667
2022-08-05,kwalter,Task Creation,15,29,1.933333333
2022-08-05,fsexton,Roadmap,11,25,2.272727273
2022-08-06,kgalloway,Task Creation,16,28,1.75
2022-08-06,kalvarado,Automation,16,8,0.5
2022-08-06,dbriggs,Saga Creation,8,32,4
2022-08-06,cvillarreal,Reporting,12,33,2.75
2022-08-06,yfriedman,Account Managment,12,25,2.083333333
2022-08-07,nblair,Task Creation,14,23,1.642857143
2022-08-07,dhays,Reporting,10,31,3.1
2022-08-07,ecampos,Account Managment,11,25,2.272727273
2022-08-07,ehodges,Automation,17,5,0.2941176471
2022-08-07,ablackwell,Roadmap,11,24,2.181818182
2022-08-07,bparker,Saga Creation,12,21,1.75
2022-08-08,ahernandez,Roadmap,11,24,2.181818182
2022-08-08,yfriedman,Saga Creation,11,33,3
2022-08-08,nlane,Reporting,9,20,2.222222222
2022-08-08,bedwards,Automation,16,16,1
2022-08-08,evilla,Task Creation,15,19,1.266666667
2022-08-09,lbuck,Saga Creation,10,25,2.5
2022-08-09,gcarroll,Account Managment,8,21,2.625
2022-08-09,nphillips,Automation,14,12,0.8571428571
2022-08-09,ncooke,Task Creation,17,23,1.352941176
2022-08-09,ecoleman,Roadmap,9,24,2.666666667
2022-08-09,jgreen,Reporting,8,31,3.875
2022-08-10,amcintyre,Automation,14,17,1.214285714
2022-08-10,akeller,Saga Creation,12,22,1.833333333
2022-08-10,alara,Account Managment,12,20,1.666666667
2022-08-10,oherman,Task Creation,14,19,1.357142857
2022-08-10,ahernandez,Reporting,9,17,1.888888889
2022-08-10,ncooke,Roadmap,10,28,2.8
2022-08-11,tosborne,Automation,16,8,0.5
2022-08-11,sfox,Reporting,9,31,3.444444444
2022-08-11,ahernandez,Saga Creation,11,19,1.727272727
2022-08-11,kdurham,Roadmap,12,23,1.916666667
2022-08-11,cpetersen,Task Creation,15,26,1.733333333
2022-08-12,trusso,Task Creation,15,27,1.8
2022-08-12,mgonzalez,Account Managment,10,13,1.3
2022-08-12,lwheeler,Automation,17,4,0.2352941176
2022-08-12,jbeasley,Saga Creation,11,19,1.727272727
2022-08-12,kkane,Reporting,8,28,3.5
2022-08-13,kvilla,Reporting,12,27,2.25
2022-08-13,lwheeler,Automation,15,15,1
2022-08-13,nlane,Roadmap,9,27,3
2022-08-13,sfox,Task Creation,13,15,1.153846154
2022-08-13,ecoleman,Account Managment,12,18,1.5
2022-08-13,afuentes,Saga Creation,11,33,3
2022-08-14,jbeasley,Reporting,10,34,3.4
2022-08-14,nphillips,Roadmap,12,25,2.083333333
2022-08-14,ecoleman,Automation,17,9,0.5294117647
2022-08-14,twright,Task Creation,13,13,1
2022-08-14,aosborn,Saga Creation,8,18,2.25
2022-08-14,nblair,Account Managment,12,13,1.083333333
2022-08-15,shumphrey,Automation,14,13,0.9285714286
2022-08-15,lbuck,Task Creation,13,26,2
2022-08-15,ecoleman,Saga Creation,12,34,2.833333333
2022-08-15,twright,Roadmap,10,27,2.7
2022-08-16,eberry,Roadmap,8,22,2.75
2022-08-16,zhodges,Account Managment,9,16,1.777777778
2022-08-16,fsexton,Saga Creation,10,18,1.8
2022-08-16,wharvey,Task Creation,17,17,1
2022-08-16,lbuck,Automation,14,0,0
2022-08-16,sferguson,Reporting,12,29,2.416666667
2022-08-17,kalvarado,Reporting,12,30,2.5
2022-08-17,tduffy,Task Creation,13,11,0.8461538462
2022-08-17,qwyatt,Automation,14,0,0
2022-08-17,qwyatt,Saga Creation,11,24,2.181818182
2022-08-17,prubio,Roadmap,8,25,3.125
2022-08-18,nclarke,Account Managment,9,7,0.7777777778
2022-08-18,kdurham,Roadmap,10,26,2.6
2022-08-18,shorne,Reporting,8,28,3.5
2022-08-18,kflowers,Saga Creation,11,25,2.272727273
2022-08-18,prubio,Automation,13,12,0.9230769231
2022-08-19,bedwards,Account Managment,11,5,0.4545454545
2022-08-19,ecampos,Reporting,9,15,1.666666667
2022-08-19,zmack,Automation,17,18,1.058823529
2022-08-19,yfriedman,Task Creation,15,26,1.733333333
2022-08-19,mkelley,Saga Creation,10,32,3.2
2022-08-19,ahernandez,Roadmap,9,26,2.888888889
2022-08-20,nlane,Reporting,8,35,4.375
2022-08-20,wharvey,Task Creation,13,21,1.615384615
2022-08-20,rherman,Account Managment,8,12,1.5
2022-08-20,greilly,Automation,17,12,0.7058823529
2022-08-20,ggiles,Roadmap,8,29,3.625
2022-08-21,slarson,Roadmap,8,30,3.75
2022-08-21,alara,Account Managment,12,21,1.75
2022-08-21,bedwards,Automation,13,13,1
2022-08-21,ipierce,Saga Creation,9,33,3.666666667
2022-08-21,ecampos,Reporting,8,16,2
2022-08-21,jbeasley,Task Creation,16,18,1.125
2022-08-22,rcalhoun,Task Creation,17,28,1.647058824
2022-08-22,sshepard,Reporting,10,17,1.7
2022-08-22,dbenton,Saga Creation,9,26,2.888888889
2022-08-22,kashley,Account Managment,12,15,1.25
2022-08-22,acox,Roadmap,8,28,3.5
2022-08-22,amurphy,Automation,15,11,0.7333333333
2022-08-23,ncooke,Automation,17,15,0.8823529412
2022-08-23,kalvarado,Reporting,8,21,2.625
2022-08-23,eberry,Account Managment,10,19,1.9
2022-08-23,edillon,Saga Creation,10,30,3
2022-08-23,ehodges,Task Creation,15,25,1.666666667
2022-08-24,nblair,Roadmap,10,22,2.2
2022-08-24,amurphy,Account Managment,10,10,1
2022-08-24,mkelley,Automation,16,13,0.8125
2022-08-24,trusso,Saga Creation,11,33,3
2022-08-24,dbriggs,Task Creation,16,26,1.625
2022-08-25,cvillarreal,Saga Creation,12,25,2.083333333
2022-08-25,rherman,Account Managment,9,6,0.6666666667
2022-08-25,kwalter,Task Creation,13,11,0.8461538462
2022-08-25,acombs,Automation,15,10,0.6666666667
2022-08-25,lbuck,Roadmap,10,27,2.7
2022-08-25,mforbes,Reporting,11,28,2.545454545
2022-08-26,bparker,Roadmap,8,24,3
2022-08-26,acox,Saga Creation,11,29,2.636363636
2022-08-26,agardner,Automation,13,12,0.9230769231
2022-08-26,slarson,Reporting,10,29,2.9
2022-08-26,tosborne,Task Creation,15,15,1
2022-08-26,kdurham,Account Managment,8,18,2.25
2022-08-27,ipierce,Automation,15,10,0.6666666667
2022-08-27,jbarajas,Saga Creation,10,29,2.9
2022-08-27,mforbes,Task Creation,16,28,1.75
2022-08-27,acox,Account Managment,10,12,1.2
2022-08-27,shorne,Reporting,9,28,3.111111111
2022-08-28,soneill,Saga Creation,12,15,1.25
2022-08-28,kvilla,Automation,14,5,0.3571428571
2022-08-28,evega,Account Managment,9,5,0.5555555556
2022-08-28,wharvey,Roadmap,8,24,3
2022-08-28,tduffy,Reporting,11,34,3.090909091
2022-08-29,acox,Reporting,10,33,3.3
2022-08-29,jbarajas,Saga Creation,10,31,3.1
2022-08-29,nphillips,Roadmap,9,27,3
2022-08-29,jhuang,Account Managment,8,16,2
2022-08-29,jhuang,Automation,14,0,0
2022-08-30,kalvarado,Roadmap,9,23,2.555555556
2022-08-30,kkane,Reporting,11,21,1.909090909
2022-08-30,mforbes,Task Creation,14,19,1.357142857
2022-08-30,kgalloway,Saga Creation,10,18,1.8
2022-08-30,eberry,Account Managment,8,21,2.625
2022-08-30,tosborne,Automation,17,10,0.5882352941
2022-08-31,ablackwell,Roadmap,11,24,2.181818182
2022-08-31,dbell,Automation,15,19,1.266666667
2022-08-31,sfox,Task Creation,17,24,1.411764706
2022-08-31,nphillips,Account Managment,9,19,2.111111111
2022-08-31,acombs,Reporting,11,26,2.363636364
2022-08-31,gcarroll,Saga Creation,8,23,2.875
2022-09-01,afuentes,Roadmap,22,27,1.227272727
2022-09-01,nlane,Account Managment,18,7,0.3888888889
2022-09-01,jbarajas,Task Creation,15,11,0.7333333333
2022-09-01,swise,Reporting,18,20,1.111111111
2022-09-01,nblair,Automation,16,1,0.0625
2022-09-01,aosborn,Saga Creation,20,22,1.1
2022-09-02,aortega,Account Managment,19,17,0.8947368421
2022-09-02,nclarke,Roadmap,18,28,1.555555556
2022-09-02,mstephens,Task Creation,16,29,1.8125
2022-09-02,evega,Saga Creation,20,35,1.75
2022-09-02,shartman,Reporting,20,35,1.75
2022-09-02,awoodward,Automation,16,9,0.5625
2022-09-03,dbell,Account Managment,21,12,0.5714285714
2022-09-03,greilly,Automation,15,13,0.8666666667
2022-09-03,zhodges,Reporting,20,29,1.45
2022-09-03,swise,Task Creation,15,10,0.6666666667
2022-09-03,ipierce,Saga Creation,18,15,0.8333333333
2022-09-03,eberry,Roadmap,22,22,1
2022-09-04,amurphy,Automation,14,5,0.3571428571
2022-09-04,rcalhoun,Saga Creation,19,32,1.684210526
2022-09-04,dbell,Reporting,21,30,1.428571429
2022-09-04,kkane,Account Managment,22,8,0.3636363636
2022-09-04,evilla,Roadmap,20,25,1.25
2022-09-04,jnicholson,Task Creation,15,17,1.133333333
2022-09-05,bedwards,Saga Creation,20,20,1
2022-09-05,swise,Reporting,21,24,1.142857143
2022-09-05,sshepard,Roadmap,21,21,1
2022-09-05,soneill,Automation,17,2,0.1176470588
2022-09-05,skelly,Task Creation,14,27,1.928571429
2022-09-06,acombs,Automation,17,0,0
2022-09-06,fsexton,Account Managment,20,16,0.8
2022-09-06,aortega,Reporting,21,27,1.285714286
2022-09-06,eberry,Task Creation,14,27,1.928571429
2022-09-06,aortega,Saga Creation,20,20,1
2022-09-06,eberry,Roadmap,18,23,1.277777778
2022-09-07,cdudley,Roadmap,20,24,1.2
2022-09-07,lbuck,Automation,13,15,1.153846154
2022-09-07,rcalhoun,Saga Creation,20,20,1
2022-09-07,kreese,Task Creation,17,16,0.9411764706
2022-09-07,ofrye,Account Managment,20,16,0.8
2022-09-08,cdudley,Account Managment,22,19,0.8636363636
2022-09-08,nblair,Roadmap,19,28,1.473684211
2022-09-08,greilly,Automation,14,19,1.357142857
2022-09-08,sfox,Reporting,21,22,1.047619048
2022-09-09,kvilla,Task Creation,13,11,0.8461538462
2022-09-09,sshepard,Saga Creation,18,28,1.555555556
2022-09-09,kdurham,Automation,16,3,0.1875
2022-09-09,trusso,Account Managment,22,19,0.8636363636
2022-09-09,sfox,Reporting,18,29,1.611111111
2022-09-10,nphillips,Account Managment,19,25,1.315789474
2022-09-10,rconway,Reporting,18,21,1.166666667
2022-09-10,gcarroll,Roadmap,18,30,1.666666667
2022-09-10,greilly,Saga Creation,21,21,1
2022-09-10,mkelley,Automation,14,2,0.1428571429
2022-09-11,mkelley,Roadmap,20,24,1.2
2022-09-11,aortega,Automation,15,1,0.06666666667
2022-09-11,jhansen,Account Managment,22,22,1
2022-09-11,cstuart,Reporting,21,35,1.666666667
2022-09-11,shartman,Task Creation,15,28,1.866666667
2022-09-12,wharvey,Saga Creation,20,20,1
2022-09-12,awoodward,Automation,13,20,1.538461538
2022-09-12,bedwards,Task Creation,17,12,0.7058823529
2022-09-12,tosborne,Account Managment,20,17,0.85
2022-09-12,gcarroll,Reporting,20,31,1.55
2022-09-13,kkane,Automation,17,11,0.6470588235
2022-09-13,kkane,Roadmap,19,22,1.157894737
2022-09-13,acombs,Reporting,18,23,1.277777778
2022-09-13,bedwards,Account Managment,19,20,1.052631579
2022-09-13,kkane,Saga Creation,21,34,1.619047619
2022-09-14,bcastaneda,Account Managment,22,22,1
2022-09-14,nclarke,Task Creation,16,20,1.25
2022-09-14,cdudley,Saga Creation,21,21,1
2022-09-14,jhansen,Reporting,20,26,1.3
2022-09-15,afuentes,Roadmap,20,27,1.35
2022-09-15,jhansen,Reporting,20,21,1.05
2022-09-15,mbarron,Task Creation,16,13,0.8125
2022-09-16,nphillips,Reporting,20,22,1.1
2022-09-16,ipierce,Automation,16,11,0.6875
2022-09-16,qwyatt,Task Creation,16,17,1.0625
2022-09-16,aortega,Roadmap,19,23,1.210526316
2022-09-16,jnicholson,Account Managment,21,17,0.8095238095
2022-09-17,evega,Roadmap,18,29,1.611111111
2022-09-17,amurphy,Account Managment,20,23,1.15
2022-09-17,amurphy,Reporting,19,21,1.105263158
2022-09-17,nblair,Automation,13,5,0.3846153846
2022-09-18,edillon,Roadmap,20,22,1.1
2022-09-18,chodge,Automation,14,7,0.5
2022-09-18,sferguson,Saga Creation,19,23,1.210526316
2022-09-18,mmayer,Reporting,22,30,1.363636364
2022-09-19,tosborne,Task Creation,14,17,1.214285714
2022-09-19,zmack,Automation,14,19,1.357142857
2022-09-19,zmack,Roadmap,20,20,1
2022-09-19,shorne,Account Managment,22,5,0.2272727273
2022-09-19,bparker,Saga Creation,21,24,1.142857143
2022-09-20,agardner,Reporting,20,23,1.15
2022-09-20,sfox,Automation,14,16,1.142857143
2022-09-20,bhensley,Saga Creation,21,31,1.476190476
2022-09-20,atucker,Roadmap,18,30,1.666666667
2022-09-21,qwyatt,Account Managment,19,6,0.3157894737
2022-09-21,bhensley,Saga Creation,22,20,0.9090909091
2022-09-21,zmack,Reporting,21,32,1.523809524
2022-09-21,ofrye,Roadmap,19,29,1.526315789
2022-09-22,jnicholson,Roadmap,22,27,1.227272727
2022-09-22,cpetersen,Account Managment,19,21,1.105263158
2022-09-22,ehodges,Reporting,22,27,1.227272727
2022-09-22,mstephens,Automation,13,19,1.461538462
2022-09-22,acox,Saga Creation,21,26,1.238095238
2022-09-23,amcintyre,Task Creation,16,19,1.1875
2022-09-23,shorne,Reporting,22,32,1.454545455
2022-09-23,wharvey,Account Managment,20,5,0.25
2022-09-23,ewaller,Automation,17,13,0.7647058824
2022-09-23,kcarr,Saga Creation,19,16,0.8421052632
2022-09-24,awoodward,Task Creation,17,19,1.117647059
2022-09-24,ahernandez,Account Managment,22,13,0.5909090909
2022-09-24,zmack,Saga Creation,18,20,1.111111111
2022-09-24,trusso,Automation,16,12,0.75
2022-09-24,ablackwell,Roadmap,18,25,1.388888889
2022-09-24,jbeasley,Reporting,20,31,1.55
2022-09-25,ehodges,Account Managment,20,13,0.65
2022-09-25,awoodward,Task Creation,15,17,1.133333333
2022-09-25,aosborn,Roadmap,19,23,1.210526316
2022-09-25,kvilla,Saga Creation,22,21,0.9545454545
2022-09-25,shorne,Automation,16,11,0.6875
2022-09-26,jbarajas,Saga Creation,22,21,0.9545454545
2022-09-26,kalvarado,Reporting,21,35,1.666666667
2022-09-26,sferguson,Account Managment,22,19,0.8636363636
2022-09-26,trusso,Task Creation,17,24,1.411764706
2022-09-26,mbarron,Automation,14,17,1.214285714
2022-09-27,ofrye,Task Creation,15,24,1.6
2022-09-27,eberry,Roadmap,19,29,1.526315789
2022-09-27,bwise,Account Managment,22,22,1
2022-09-27,rherman,Reporting,20,28,1.4
2022-09-27,bedwards,Saga Creation,22,29,1.318181818
2022-09-28,acox,Account Managment,20,6,0.3
2022-09-28,awoodward,Roadmap,22,20,0.9090909091
2022-09-28,ecoleman,Reporting,19,22,1.157894737
2022-09-28,cvillarreal,Automation,13,4,0.3076923077
2022-09-29,gcarroll,Task Creation,14,27,1.928571429
2022-09-29,bedwards,Saga Creation,21,34,1.619047619
2022-09-29,mkelley,Reporting,19,28,1.473684211
2022-09-29,shorne,Automation,17,8,0.4705882353
2022-09-29,cdudley,Account Managment,21,13,0.619047619
2022-09-29,prubio,Roadmap,18,22,1.222222222
2022-09-30,rcalhoun,Roadmap,18,22,1.222222222
2022-09-30,tduffy,Account Managment,19,21,1.105263158
2022-09-30,akeller,Saga Creation,18,31,1.722222222
2022-09-30,sfox,Reporting,18,16,0.8888888889
2022-09-30,chenson,Automation,13,12,0.9230769231
2022-10-01,chenson,Account Managment,14,14,1
2022-10-01,zmack,Automation,16,16,1
2022-10-01,sferguson,Task Creation,16,18,1.125
2022-10-01,shartman,Saga Creation,13,26,2
2022-10-01,jnicholson,Reporting,15,34,2.266666667
2022-10-01,jbarajas,Roadmap,16,25,1.5625
2022-10-02,skelly,Account Managment,13,5,0.3846153846
2022-10-02,sferguson,Automation,16,12,0.75
2022-10-02,kashley,Reporting,15,32,2.133333333
2022-10-02,trusso,Saga Creation,14,24,1.714285714
2022-10-02,jnicholson,Roadmap,17,25,1.470588235
2022-10-02,kashley,Task Creation,15,11,0.7333333333
2022-10-03,dhays,Saga Creation,14,16,1.142857143
2022-10-03,jgreen,Roadmap,17,29,1.705882353
2022-10-03,tduffy,Account Managment,14,13,0.9285714286
2022-10-03,atucker,Task Creation,17,28,1.647058824
2022-10-03,kkane,Automation,15,0,0
2022-10-03,lwheeler,Reporting,15,28,1.866666667
2022-10-04,bwise,Roadmap,13,30,2.307692308
2022-10-04,hjames,Task Creation,13,16,1.230769231
2022-10-04,acox,Reporting,17,32,1.882352941
2022-10-04,acombs,Account Managment,15,10,0.6666666667
2022-10-05,kashley,Account Managment,16,14,0.875
2022-10-05,soneill,Task Creation,16,17,1.0625
2022-10-05,mgonzalez,Automation,16,8,0.5
2022-10-05,tosborne,Saga Creation,14,30,2.142857143
2022-10-05,tduffy,Roadmap,15,27,1.8
2022-10-05,alara,Reporting,16,33,2.0625
2022-10-06,ahernandez,Saga Creation,16,19,1.1875
2022-10-06,bedwards,Account Managment,16,24,1.5
2022-10-06,zmack,Automation,13,4,0.3076923077
2022-10-06,bhensley,Roadmap,17,24,1.411764706
2022-10-06,evega,Task Creation,16,26,1.625
2022-10-06,ncooke,Reporting,15,32,2.133333333
2022-10-07,bcastaneda,Saga Creation,16,27,1.6875
2022-10-07,sfox,Account Managment,16,9,0.5625
2022-10-07,kgalloway,Task Creation,14,30,2.142857143
2022-10-07,zhodges,Automation,17,15,0.8823529412
2022-10-07,rrobles,Roadmap,13,23,1.769230769
2022-10-08,akeller,Task Creation,17,25,1.470588235
2022-10-08,lwheeler,Automation,16,8,0.5
2022-10-08,rcalhoun,Saga Creation,17,18,1.058823529
2022-10-08,ahernandez,Account Managment,16,10,0.625
2022-10-08,afuentes,Reporting,17,32,1.882352941
2022-10-08,evilla,Roadmap,17,25,1.470588235
2022-10-09,zmack,Task Creation,13,17,1.307692308
2022-10-09,edillon,Automation,16,12,0.75
2022-10-09,bwise,Saga Creation,15,24,1.6
2022-10-09,dbriggs,Reporting,13,27,2.076923077
2022-10-09,zhodges,Account Managment,15,5,0.3333333333
2022-10-09,cvillarreal,Roadmap,13,20,1.538461538
2022-10-10,bedwards,Saga Creation,13,33,2.538461538
2022-10-10,kgalloway,Account Managment,14,5,0.3571428571
2022-10-10,nblair,Reporting,16,24,1.5
2022-10-10,dbell,Task Creation,13,16,1.230769231
2022-10-11,atucker,Account Managment,17,12,0.7058823529
2022-10-11,mgonzalez,Task Creation,15,12,0.8
2022-10-11,soneill,Automation,16,11,0.6875
2022-10-11,kkane,Roadmap,15,26,1.733333333
2022-10-12,jhuang,Saga Creation,15,19,1.266666667
2022-10-12,cpetersen,Reporting,14,23,1.642857143
2022-10-12,cvillarreal,Task Creation,16,29,1.8125
2022-10-12,acox,Account Managment,14,14,1
2022-10-12,soneill,Automation,17,17,1
2022-10-12,shorne,Roadmap,14,21,1.5
2022-10-13,akeller,Saga Creation,14,33,2.357142857
2022-10-13,nclarke,Automation,17,11,0.6470588235
2022-10-13,mkelley,Roadmap,15,27,1.8
2022-10-13,sferguson,Account Managment,17,18,1.058823529
2022-10-13,soneill,Reporting,16,22,1.375
2022-10-14,trusso,Account Managment,14,17,1.214285714
2022-10-14,aortega,Saga Creation,14,26,1.857142857
